,Location,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time,Cuisine1,Cuisine2,Cuisine3,Cuisine4,Cuisine5,Cuisine6,Cuisine7,Cuisine8
328,26,150.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
329,17,200.0,50.0,4.3,534.0,318.0,30,22,95,92,69,69,69,69,69
330,4,200.0,99.0,4.1,258.0,99.0,45,26,97,69,69,69,69,69,69
331,1,100.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
332,17,50.0,50.0,3.2,5.0,2.0,30,49,69,69,69,69,69,69,69
333,17,300.0,50.0,4.3,313.0,205.0,30,16,73,26,3,88,69,69,69
334,31,300.0,50.0,3.7,530.0,165.0,45,77,31,69,69,69,69,69,69
335,10,550.0,50.0,4.3,3394.0,1845.0,30,11,73,47,28,69,69,69,69
336,27,800.0,99.0,4.4,1102.0,766.0,30,73,26,47,32,2,69,69,69
337,6,100.0,50.0,2.9,37.0,16.0,30,73,69,69,69,69,69,69,69
338,26,200.0,50.0,3.1,25.0,9.0,30,16,68,73,26,69,69,69,69
339,26,200.0,50.0,0.0,0.0,0.0,30,31,16,73,69,69,69,69,69
340,34,650.0,50.0,3.6,186.0,114.0,30,73,26,97,30,47,69,69,69
341,34,150.0,50.0,3.0,6.0,3.0,30,53,57,69,69,69,69,69,69
342,3,250.0,50.0,3.5,158.0,44.0,65,22,14,31,29,69,69,69,69
343,2,100.0,50.0,0.0,0.0,0.0,30,22,69,69,69,69,69,69,69
344,17,100.0,50.0,3.8,51.0,34.0,30,74,13,84,73,69,69,69,69
345,14,200.0,50.0,0.0,0.0,0.0,30,16,69,69,69,69,69,69,69
346,6,100.0,99.0,3.5,150.0,15.0,45,88,69,69,69,69,69,69,69
347,7,200.0,50.0,3.7,126.0,51.0,30,22,14,9,69,69,69,69,69
348,28,200.0,50.0,3.8,78.0,44.0,30,47,77,20,69,69,69,69,69
349,22,150.0,50.0,3.9,76.0,22.0,45,9,29,42,69,69,69,69,69
350,28,150.0,50.0,3.3,16.0,10.0,65,73,26,69,69,69,69,69,69
351,5,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
352,5,200.0,50.0,3.7,575.0,104.0,45,73,31,69,69,69,69,69,69
353,15,150.0,50.0,4.2,192.0,110.0,30,29,69,69,69,69,69,69,69
354,4,200.0,50.0,3.5,29.0,17.0,30,73,26,31,69,69,69,69,69
355,15,100.0,50.0,4.0,157.0,83.0,30,29,14,69,69,69,69,69,69
356,24,200.0,50.0,4.0,160.0,83.0,30,42,29,69,69,69,69,69,69
357,11,100.0,50.0,2.7,6.0,5.0,30,31,72,67,69,69,69,69,69
358,6,150.0,50.0,3.5,4.0,1.0,30,77,69,69,69,69,69,69,69
359,29,300.0,50.0,3.3,69.0,26.0,30,73,26,69,69,69,69,69,69
360,29,100.0,50.0,3.4,14.0,8.0,45,83,69,69,69,69,69,69,69
361,30,150.0,50.0,2.8,0.0,0.0,30,73,68,69,69,69,69,69,69
362,5,100.0,50.0,4.0,126.0,53.0,30,98,69,69,69,69,69,69,69
363,7,300.0,50.0,4.3,1141.0,478.0,30,73,26,69,69,69,69,69,69
364,10,100.0,99.0,3.3,12.0,1.0,30,31,69,69,69,69,69,69,69
365,31,100.0,50.0,2.7,22.0,4.0,45,73,31,69,69,69,69,69,69
366,10,150.0,50.0,4.0,107.0,32.0,30,31,85,69,69,69,69,69,69
367,25,100.0,50.0,4.1,139.0,70.0,30,14,69,69,69,69,69,69,69
368,27,100.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
369,28,50.0,50.0,0.0,0.0,0.0,30,75,69,69,69,69,69,69,69
370,30,100.0,50.0,0.0,0.0,0.0,30,42,69,69,69,69,69,69,69
371,29,100.0,50.0,3.5,22.0,13.0,30,73,69,69,69,69,69,69,69
372,17,200.0,50.0,3.8,58.0,45.0,20,16,73,69,69,69,69,69,69
373,17,100.0,50.0,3.7,14.0,3.0,30,16,51,69,69,69,69,69,69
374,17,200.0,50.0,4.1,113.0,41.0,30,92,73,65,69,69,69,69,69
375,15,400.0,50.0,4.5,366.0,232.0,45,77,47,14,69,69,69,69,69
376,17,100.0,50.0,4.1,237.0,95.0,45,14,29,49,69,69,69,69,69
377,26,500.0,50.0,4.1,643.0,435.0,65,73,28,5,77,69,69,69,69
378,29,200.0,99.0,3.4,37.0,14.0,30,73,69,69,69,69,69,69,69
379,17,50.0,50.0,3.4,9.0,1.0,30,49,14,69,69,69,69,69,69
380,4,100.0,50.0,0.0,0.0,0.0,30,83,69,69,69,69,69,69,69
381,10,100.0,50.0,2.8,6.0,2.0,30,88,69,69,69,69,69,69,69
382,12,200.0,50.0,3.2,19.0,10.0,30,28,29,14,85,69,69,69,69
383,4,400.0,50.0,3.4,76.0,40.0,65,73,26,69,69,69,69,69,69
384,7,200.0,50.0,4.0,65.0,39.0,30,29,42,69,69,69,69,69,69
385,21,550.0,50.0,4.2,1319.0,659.0,45,84,30,91,39,14,32,69,69
386,10,150.0,50.0,3.9,50.0,26.0,30,42,75,29,69,69,69,69,69
387,6,250.0,50.0,3.5,179.0,53.0,45,73,26,69,69,69,69,69,69
388,28,150.0,50.0,0.0,0.0,0.0,30,73,88,69,69,69,69,69,69
389,17,150.0,50.0,3.7,0.0,0.0,30,29,69,69,69,69,69,69,69
390,5,150.0,50.0,0.0,0.0,0.0,30,26,16,69,69,69,69,69,69
391,8,300.0,99.0,4.1,803.0,554.0,45,22,26,47,69,69,69,69,69
392,16,100.0,50.0,3.8,26.0,6.0,45,31,85,69,69,69,69,69,69
393,4,150.0,50.0,0.0,0.0,0.0,30,101,31,69,69,69,69,69,69
394,19,200.0,50.0,3.6,785.0,399.0,45,55,73,61,16,83,31,69,69
395,2,100.0,50.0,0.0,0.0,0.0,30,92,29,69,69,69,69,69,69
396,5,200.0,50.0,3.8,286.0,77.0,30,28,47,73,26,69,69,69,69
397,7,300.0,50.0,4.0,267.0,165.0,30,28,73,68,26,47,69,69,69
398,24,150.0,50.0,0.0,0.0,0.0,30,16,73,57,69,69,69,69,69
399,7,200.0,50.0,3.8,80.0,27.0,30,2,31,69,69,69,69,69,69
400,6,150.0,50.0,3.1,4.0,0.0,30,26,69,69,69,69,69,69,69
401,1,200.0,50.0,3.4,27.0,10.0,30,73,88,26,69,69,69,69,69
402,10,100.0,50.0,0.0,0.0,0.0,30,31,14,69,69,69,69,69,69
403,32,150.0,50.0,0.0,0.0,0.0,30,31,69,69,69,69,69,69,69
404,17,400.0,50.0,4.3,124.0,88.0,30,61,30,28,69,69,69,69,69
405,14,200.0,50.0,3.4,17.0,4.0,45,73,26,69,69,69,69,69,69
406,27,250.0,50.0,0.0,0.0,0.0,30,26,68,69,69,69,69,69,69
407,26,150.0,50.0,0.0,0.0,0.0,30,3,16,26,69,69,69,69,69
408,28,150.0,50.0,3.7,21.0,20.0,30,9,69,69,69,69,69,69,69
409,29,200.0,50.0,3.5,110.0,35.0,45,26,73,69,69,69,69,69,69
410,9,150.0,50.0,4.0,1210.0,503.0,45,68,73,26,86,69,69,69,69
411,18,150.0,50.0,2.5,17.0,5.0,30,26,73,69,69,69,69,69,69
412,9,200.0,50.0,3.4,16.0,4.0,30,31,47,69,69,69,69,69,69
413,30,200.0,50.0,0.0,0.0,0.0,30,73,31,69,69,69,69,69,69
414,20,250.0,50.0,3.5,158.0,44.0,65,22,14,31,29,69,69,69,69
415,1,150.0,50.0,3.4,18.0,8.0,30,73,69,69,69,69,69,69,69
416,31,350.0,50.0,3.9,81.0,47.0,65,26,69,69,69,69,69,69,69
417,7,100.0,50.0,0.0,0.0,0.0,30,55,69,69,69,69,69,69,69
418,30,150.0,50.0,3.3,93.0,13.0,65,16,26,73,69,69,69,69,69
419,17,250.0,50.0,3.7,96.0,55.0,30,17,16,69,69,69,69,69,69
420,28,150.0,99.0,0.0,0.0,0.0,45,9,69,69,69,69,69,69,69
421,4,200.0,50.0,0.0,0.0,0.0,30,83,73,26,69,69,69,69,69
422,3,100.0,50.0,3.3,1097.0,57.0,45,88,14,69,69,69,69,69,69
423,1,150.0,50.0,3.6,16.0,4.0,65,73,69,69,69,69,69,69,69
424,10,200.0,50.0,3.7,101.0,44.0,120,9,31,69,69,69,69,69,69
425,29,150.0,50.0,3.7,79.0,12.0,30,9,69,69,69,69,69,69,69
426,4,200.0,99.0,2.9,6.0,2.0,30,16,68,69,69,69,69,69,69
427,15,500.0,50.0,4.1,1552.0,855.0,30,28,14,29,31,69,69,69,69
428,17,150.0,50.0,3.8,154.0,71.0,45,73,31,69,69,69,69,69,69
429,26,200.0,50.0,2.6,19.0,11.0,30,73,13,26,74,69,69,69,69
430,9,100.0,50.0,3.2,9.0,2.0,45,49,14,69,69,69,69,69,69
431,17,50.0,50.0,0.0,0.0,0.0,30,31,14,69,69,69,69,69,69
432,14,500.0,99.0,4.2,671.0,301.0,65,73,51,16,69,69,69,69,69
433,20,100.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
434,16,150.0,50.0,3.4,40.0,17.0,30,20,69,69,69,69,69,69,69
435,5,150.0,50.0,0.0,0.0,0.0,30,14,31,69,69,69,69,69,69
436,34,100.0,50.0,0.0,0.0,0.0,30,31,92,14,69,69,69,69,69
437,16,100.0,50.0,0.0,0.0,0.0,30,9,69,69,69,69,69,69,69
438,7,100.0,50.0,3.3,20.0,11.0,30,73,69,69,69,69,69,69,69
439,4,200.0,50.0,2.8,11.0,5.0,30,73,88,26,29,69,69,69,69
440,8,200.0,50.0,3.3,22.0,10.0,30,77,28,31,69,69,69,69,69
441,8,150.0,50.0,0.0,0.0,0.0,30,31,26,69,69,69,69,69,69
442,9,100.0,50.0,3.7,55.0,25.0,30,83,55,69,69,69,69,69,69
443,10,200.0,50.0,3.7,31.0,17.0,30,22,31,14,69,69,69,69,69
444,19,150.0,50.0,3.0,73.0,28.0,45,31,77,69,69,69,69,69,69
445,14,100.0,50.0,0.0,0.0,0.0,30,16,68,51,69,69,69,69,69
446,28,300.0,50.0,4.7,81.0,74.0,45,73,69,69,69,69,69,69,69
447,16,100.0,50.0,0.0,0.0,0.0,30,14,42,69,69,69,69,69,69
448,29,200.0,50.0,3.3,17.0,4.0,30,73,0,55,69,69,69,69,69
449,8,200.0,50.0,3.3,9.0,4.0,30,31,14,69,69,69,69,69,69
450,7,300.0,50.0,3.7,104.0,47.0,45,73,26,68,69,69,69,69,69
451,16,150.0,50.0,3.5,24.0,9.0,30,31,69,69,69,69,69,69,69
452,16,200.0,50.0,4.0,53.0,42.0,20,14,29,42,69,69,69,69,69
453,16,100.0,50.0,3.4,9.0,1.0,30,88,26,69,69,69,69,69,69
454,18,300.0,99.0,3.9,232.0,105.0,65,88,28,31,69,69,69,69,69
455,15,400.0,50.0,4.0,648.0,305.0,30,73,5,16,26,69,69,69,69
456,10,200.0,50.0,0.0,0.0,0.0,30,30,47,77,31,69,69,69,69
457,16,100.0,50.0,4.1,124.0,48.0,45,31,95,14,69,69,69,69,69
458,1,200.0,50.0,3.7,228.0,94.0,45,31,47,26,29,14,69,69,69
459,21,250.0,50.0,3.3,47.0,23.0,30,26,73,57,69,69,69,69,69
460,8,150.0,50.0,3.8,140.0,36.0,30,26,69,69,69,69,69,69,69
461,9,150.0,50.0,3.8,100.0,13.0,45,29,42,14,69,69,69,69,69
462,11,100.0,50.0,3.7,75.0,16.0,30,88,69,69,69,69,69,69,69
463,31,200.0,50.0,4.0,1169.0,336.0,30,73,65,31,88,26,69,69,69
464,6,150.0,50.0,3.9,1450.0,307.0,45,26,67,69,69,69,69,69,69
465,19,100.0,50.0,0.0,0.0,0.0,30,42,29,69,69,69,69,69,69
466,15,350.0,50.0,3.9,2768.0,1369.0,30,26,73,68,69,69,69,69,69
467,6,100.0,50.0,3.6,52.0,11.0,30,67,83,69,69,69,69,69,69
468,33,100.0,50.0,3.8,61.0,11.0,30,31,69,69,69,69,69,69,69
469,4,200.0,50.0,3.6,92.0,49.0,30,26,88,73,69,69,69,69,69
470,19,100.0,50.0,2.8,12.0,6.0,30,31,69,69,69,69,69,69,69
471,18,200.0,50.0,3.7,132.0,52.0,30,31,39,85,84,69,69,69,69
472,9,200.0,50.0,3.7,182.0,107.0,45,88,73,31,69,69,69,69,69
473,32,200.0,0.0,4.3,102.0,76.0,30,22,29,31,14,69,69,69,69
474,22,150.0,99.0,4.1,1008.0,245.0,45,88,69,69,69,69,69,69,69
475,29,300.0,50.0,3.6,179.0,95.0,45,73,26,68,69,69,69,69,69
476,7,150.0,50.0,3.2,8.0,1.0,30,73,26,92,31,69,69,69,69
477,28,200.0,50.0,3.4,66.0,4.0,30,26,31,69,69,69,69,69,69
478,26,250.0,50.0,0.0,0.0,0.0,30,16,68,26,86,69,69,69,69
479,15,200.0,50.0,3.7,68.0,26.0,30,88,31,73,69,69,69,69,69
480,14,100.0,50.0,0.0,0.0,0.0,45,65,92,69,69,69,69,69,69
481,1,100.0,50.0,3.4,14.0,8.0,30,73,68,69,69,69,69,69,69
482,12,150.0,50.0,3.8,892.0,70.0,45,88,31,29,69,69,69,69,69
483,29,200.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
484,18,100.0,50.0,0.0,0.0,0.0,30,31,72,67,69,69,69,69,69
485,26,200.0,50.0,3.9,189.0,124.0,45,68,73,83,69,69,69,69,69
486,10,500.0,50.0,4.6,1507.0,1131.0,30,5,28,73,69,69,69,69,69
487,30,100.0,50.0,3.8,60.0,23.0,30,42,29,14,69,69,69,69,69
488,8,200.0,50.0,3.7,302.0,155.0,45,14,31,42,69,69,69,69,69
489,10,50.0,50.0,3.4,14.0,0.0,30,92,69,69,69,69,69,69,69
490,19,200.0,50.0,3.6,28.0,11.0,30,9,29,69,69,69,69,69,69
491,9,200.0,99.0,4.3,110.0,76.0,45,77,31,69,69,69,69,69,69
492,14,200.0,50.0,3.3,26.0,2.0,30,65,73,69,69,69,69,69,69
493,21,300.0,50.0,3.9,95.0,53.0,45,22,31,69,69,69,69,69,69
494,16,150.0,50.0,3.5,10.0,0.0,30,60,69,69,69,69,69,69,69
495,27,150.0,99.0,3.4,256.0,90.0,65,31,47,26,69,69,69,69,69
496,28,100.0,50.0,3.4,15.0,7.0,30,73,26,69,69,69,69,69,69
497,4,100.0,50.0,0.0,0.0,0.0,30,77,31,69,69,69,69,69,69
498,10,150.0,50.0,4.2,542.0,366.0,30,42,29,31,69,69,69,69,69
499,31,200.0,50.0,3.1,41.0,25.0,45,26,28,47,39,5,73,77,29
500,5,150.0,50.0,3.7,177.0,30.0,30,88,26,69,69,69,69,69,69
501,10,200.0,50.0,3.3,13.0,9.0,30,73,26,69,69,69,69,69,69
502,26,200.0,50.0,3.6,894.0,256.0,30,73,68,26,16,83,69,69,69
503,3,200.0,50.0,4.0,157.0,17.0,30,16,73,26,51,69,69,69,69
504,34,600.0,50.0,4.2,1392.0,739.0,45,32,84,28,47,85,69,69,69
505,16,150.0,50.0,3.1,17.0,9.0,30,31,14,69,69,69,69,69,69
506,21,200.0,50.0,3.4,29.0,11.0,30,26,16,73,69,69,69,69,69
507,26,100.0,50.0,3.8,101.0,38.0,30,88,92,31,69,69,69,69,69
508,16,100.0,50.0,0.0,0.0,0.0,30,31,72,67,69,69,69,69,69
509,15,200.0,50.0,3.8,150.0,64.0,45,92,31,14,69,69,69,69,69
510,7,800.0,50.0,4.0,646.0,351.0,45,73,68,69,69,69,69,69,69
511,5,300.0,50.0,3.8,323.0,141.0,65,88,73,26,69,69,69,69,69
512,26,150.0,99.0,3.8,56.0,15.0,30,26,97,28,69,69,69,69,69
513,8,250.0,50.0,3.5,488.0,169.0,45,73,69,69,69,69,69,69,69
514,5,200.0,50.0,4.3,250.0,121.0,30,73,26,69,69,69,69,69,69
515,24,100.0,50.0,4.0,31.0,23.0,30,92,69,69,69,69,69,69,69
516,28,150.0,50.0,3.3,7.0,1.0,30,9,29,69,69,69,69,69,69
517,5,400.0,50.0,3.8,630.0,240.0,30,77,31,69,69,69,69,69,69
518,4,250.0,50.0,0.0,0.0,0.0,65,9,69,69,69,69,69,69,69
519,8,100.0,50.0,3.2,11.0,0.0,30,88,69,69,69,69,69,69,69
520,28,800.0,50.0,4.1,903.0,556.0,45,47,73,26,69,69,69,69,69
521,21,100.0,0.0,3.3,12.0,1.0,30,57,69,69,69,69,69,69,69
522,29,150.0,50.0,3.6,43.0,11.0,30,73,31,69,69,69,69,69,69
523,26,100.0,50.0,3.8,15.0,5.0,30,29,42,69,69,69,69,69,69
524,19,150.0,50.0,0.0,0.0,0.0,30,73,88,26,14,69,69,69,69
525,33,100.0,50.0,0.0,0.0,0.0,30,31,72,67,69,69,69,69,69
526,17,150.0,50.0,3.4,9.0,0.0,30,16,69,69,69,69,69,69,69
527,5,200.0,99.0,3.1,6.0,1.0,30,73,92,69,69,69,69,69,69
528,20,100.0,50.0,0.0,0.0,0.0,30,73,26,69,69,69,69,69,69
529,10,100.0,50.0,3.1,4.0,2.0,30,26,31,69,69,69,69,69,69
530,17,100.0,50.0,3.0,11.0,4.0,45,14,69,69,69,69,69,69,69
531,8,400.0,50.0,4.0,387.0,220.0,45,22,47,73,26,69,69,69,69
532,10,100.0,50.0,3.6,33.0,8.0,30,88,69,69,69,69,69,69,69
533,29,150.0,99.0,0.0,0.0,0.0,65,9,69,69,69,69,69,69,69
534,16,100.0,50.0,3.9,25.0,9.0,30,88,26,69,69,69,69,69,69
535,8,200.0,99.0,4.1,0.0,0.0,30,73,97,36,68,86,69,69,69
536,31,500.0,99.0,4.1,872.0,502.0,65,73,68,51,69,69,69,69,69
537,17,150.0,50.0,0.0,0.0,0.0,30,20,31,29,14,69,69,69,69
538,6,100.0,50.0,2.8,0.0,0.0,30,16,41,73,68,69,69,69,69
539,30,200.0,50.0,3.4,80.0,46.0,30,73,26,69,69,69,69,69,69
540,22,100.0,50.0,3.4,18.0,1.0,30,88,69,69,69,69,69,69,69
541,6,300.0,50.0,0.0,0.0,0.0,30,73,88,26,69,69,69,69,69
542,8,250.0,50.0,0.0,0.0,0.0,30,73,83,69,69,69,69,69,69
543,15,200.0,50.0,3.6,109.0,8.0,45,31,92,14,69,69,69,69,69
544,27,200.0,50.0,4.5,127.0,80.0,30,29,88,69,69,69,69,69,69
545,8,200.0,50.0,3.2,22.0,3.0,45,73,69,69,69,69,69,69,69
546,28,100.0,50.0,0.0,0.0,0.0,30,29,9,69,69,69,69,69,69
547,7,200.0,50.0,3.9,649.0,351.0,45,26,39,69,69,69,69,69,69
548,5,150.0,50.0,4.0,298.0,66.0,30,92,73,65,88,20,14,69,69
549,14,100.0,50.0,3.3,9.0,1.0,30,73,69,69,69,69,69,69,69
550,27,250.0,50.0,4.0,353.0,176.0,30,73,69,69,69,69,69,69,69
551,23,250.0,50.0,3.9,418.0,121.0,65,31,73,16,83,101,69,69,69
552,24,400.0,200.0,2.6,986.0,691.0,45,77,31,47,69,69,69,69,69
553,19,100.0,50.0,4.0,168.0,102.0,65,29,69,69,69,69,69,69,69
554,17,350.0,50.0,4.2,431.0,259.0,30,4,73,68,26,14,29,69,69
555,30,100.0,50.0,3.8,50.0,18.0,30,52,69,69,69,69,69,69,69
556,5,100.0,50.0,3.5,229.0,30.0,45,88,31,65,69,69,69,69,69
557,29,600.0,50.0,4.3,857.0,621.0,65,73,26,14,69,69,69,69,69
558,34,200.0,50.0,4.2,242.0,94.0,80,9,69,69,69,69,69,69,69
559,15,100.0,50.0,3.4,18.0,7.0,30,31,92,69,69,69,69,69,69
560,14,350.0,50.0,3.4,29.0,12.0,65,26,73,31,69,69,69,69,69
561,10,200.0,50.0,4.0,689.0,310.0,30,73,26,31,69,69,69,69,69
562,6,200.0,50.0,3.1,21.0,3.0,45,73,26,69,69,69,69,69,69
563,5,200.0,50.0,3.1,8.0,2.0,45,9,29,31,69,69,69,69,69
564,26,200.0,50.0,3.7,660.0,391.0,65,73,92,26,69,69,69,69,69
565,32,500.0,50.0,3.9,268.0,142.0,45,73,47,28,32,69,69,69,69
566,32,50.0,50.0,3.8,0.0,0.0,30,92,69,69,69,69,69,69,69
567,6,250.0,50.0,3.9,915.0,721.0,45,73,26,69,69,69,69,69,69
568,5,200.0,50.0,3.7,110.0,56.0,65,31,29,69,69,69,69,69,69
569,5,100.0,50.0,3.0,12.0,2.0,30,26,69,69,69,69,69,69,69
570,17,200.0,50.0,0.0,0.0,0.0,30,73,26,4,68,69,69,69,69
571,29,150.0,50.0,0.0,0.0,0.0,30,73,88,69,69,69,69,69,69
572,19,150.0,50.0,0.0,0.0,0.0,30,29,69,69,69,69,69,69,69
573,25,100.0,50.0,4.0,381.0,89.0,65,64,31,88,69,69,69,69,69
574,30,100.0,50.0,3.8,10.0,4.0,30,14,31,69,69,69,69,69,69
575,4,200.0,50.0,3.9,334.0,189.0,45,29,31,69,69,69,69,69,69
576,14,200.0,50.0,3.7,61.0,7.0,30,73,69,69,69,69,69,69,69
577,4,200.0,50.0,4.4,214.0,169.0,65,9,29,69,69,69,69,69,69
578,6,100.0,50.0,0.0,0.0,0.0,30,26,31,69,69,69,69,69,69
579,17,350.0,50.0,4.3,249.0,139.0,30,5,26,28,47,69,69,69,69
580,10,100.0,50.0,0.0,0.0,0.0,30,57,69,69,69,69,69,69,69
581,21,200.0,50.0,3.4,20.0,5.0,30,31,77,29,69,69,69,69,69
582,14,200.0,50.0,3.4,0.0,0.0,30,73,69,69,69,69,69,69,69
583,32,100.0,50.0,0.0,0.0,0.0,30,92,31,69,69,69,69,69,69
584,6,200.0,50.0,3.5,121.0,41.0,30,73,88,26,92,69,69,69,69
585,31,200.0,50.0,3.1,4.0,1.0,30,73,69,69,69,69,69,69,69
586,21,150.0,50.0,0.0,0.0,0.0,45,57,69,69,69,69,69,69,69
587,28,100.0,50.0,0.0,0.0,0.0,30,42,14,69,69,69,69,69,69
588,19,250.0,50.0,3.2,74.0,36.0,30,73,26,68,57,69,69,69,69
589,26,200.0,50.0,4.0,2037.0,1062.0,65,20,31,14,69,69,69,69,69
590,29,200.0,50.0,0.0,0.0,0.0,30,13,69,69,69,69,69,69,69
591,15,150.0,50.0,3.4,19.0,10.0,30,65,38,69,69,69,69,69,69
592,21,550.0,50.0,4.6,391.0,220.0,30,28,73,97,69,69,69,69,69
593,18,100.0,50.0,2.7,7.0,0.0,30,73,14,69,69,69,69,69,69
594,2,100.0,50.0,3.1,7.0,2.0,30,16,73,69,69,69,69,69,69
595,19,50.0,50.0,0.0,0.0,0.0,30,75,69,69,69,69,69,69,69
596,31,250.0,50.0,2.7,5.0,3.0,120,9,31,69,69,69,69,69,69
597,17,350.0,50.0,3.4,205.0,97.0,45,26,86,16,69,69,69,69,69
598,8,250.0,0.0,4.0,1270.0,741.0,65,73,26,68,31,14,69,69,69
599,5,550.0,50.0,4.1,897.0,565.0,45,73,26,47,31,69,69,69,69
600,30,250.0,50.0,3.0,13.0,2.0,65,16,26,73,69,69,69,69,69
601,10,200.0,50.0,4.0,421.0,165.0,45,31,73,14,69,69,69,69,69
602,7,300.0,50.0,4.5,1349.0,972.0,65,22,31,69,69,69,69,69,69
603,19,400.0,99.0,3.9,239.0,98.0,65,73,26,28,86,69,69,69,69
604,24,150.0,50.0,3.2,73.0,34.0,65,22,26,69,69,69,69,69,69
605,17,250.0,50.0,3.7,318.0,187.0,45,13,86,83,69,69,69,69,69
606,8,200.0,50.0,3.3,9.0,2.0,30,73,26,69,69,69,69,69,69
607,28,200.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
608,5,150.0,50.0,2.9,41.0,15.0,30,73,26,69,69,69,69,69,69
609,23,150.0,50.0,3.3,9.0,3.0,30,88,69,69,69,69,69,69,69
610,17,200.0,50.0,3.7,697.0,314.0,45,26,28,47,39,5,73,77,29
611,10,200.0,50.0,3.5,21.0,9.0,30,73,16,51,8,69,69,69,69
612,16,100.0,50.0,4.0,113.0,60.0,30,49,31,69,69,69,69,69,69
613,34,150.0,50.0,3.7,59.0,21.0,30,73,26,69,69,69,69,69,69
614,17,200.0,50.0,3.9,39.0,25.0,30,9,85,29,69,69,69,69,69
615,17,100.0,50.0,3.6,17.0,4.0,30,31,26,69,69,69,69,69,69
616,14,300.0,50.0,3.9,64.0,11.0,30,20,85,32,14,69,69,69,69
617,8,250.0,50.0,0.0,0.0,0.0,30,73,69,69,69,69,69,69,69
618,14,150.0,50.0,3.5,64.0,15.0,30,16,69,69,69,69,69,69,69
619,5,250.0,50.0,0.0,0.0,0.0,30,26,69,69,69,69,69,69,69
620,4,200.0,50.0,3.7,50.0,30.0,30,83,73,26,67,16,69,69,69
621,4,150.0,99.0,3.0,318.0,64.0,65,73,88,26,69,69,69,69,69
622,7,400.0,99.0,4.2,368.0,136.0,65,97,69,69,69,69,69,69,69
623,11,100.0,50.0,3.0,13.0,5.0,30,13,26,69,69,69,69,69,69
624,19,100.0,50.0,3.2,4.0,2.0,30,29,14,69,69,69,69,69,69
625,16,100.0,50.0,3.6,646.0,214.0,45,31,92,49,69,69,69,69,69
626,17,150.0,50.0,3.3,7.0,3.0,30,16,73,69,69,69,69,69,69
627,27,300.0,50.0,4.2,305.0,167.0,30,73,26,88,31,92,69,69,69
628,17,100.0,50.0,3.1,8.0,1.0,30,65,69,69,69,69,69,69,69
629,7,100.0,50.0,3.8,241.0,88.0,45,65,73,69,69,69,69,69,69
630,2,150.0,50.0,4.1,260.0,123.0,45,92,69,69,69,69,69,69,69
631,30,300.0,50.0,3.7,572.0,167.0,45,16,68,26,4,69,69,69,69
632,28,200.0,0.0,3.7,684.0,97.0,30,77,31,69,69,69,69,69,69
633,34,150.0,50.0,3.2,13.0,1.0,45,31,69,69,69,69,69,69,69
634,16,100.0,50.0,3.3,5.0,0.0,30,29,42,69,69,69,69,69,69
635,7,200.0,50.0,3.7,83.0,41.0,45,73,26,69,69,69,69,69,69
636,9,150.0,50.0,2.8,4.0,3.0,30,26,73,31,16,69,69,69,69
637,14,150.0,50.0,3.2,14.0,0.0,65,88,73,26,31,69,69,69,69
638,1,50.0,50.0,3.4,16.0,5.0,30,92,69,69,69,69,69,69,69
639,4,150.0,99.0,3.5,49.0,27.0,65,31,83,69,69,69,69,69,69
640,20,150.0,50.0,3.8,385.0,20.0,45,88,69,69,69,69,69,69,69
641,15,200.0,50.0,3.8,189.0,47.0,30,73,57,69,69,69,69,69,69
642,15,100.0,50.0,3.7,184.0,67.0,30,88,92,69,69,69,69,69,69
643,4,200.0,50.0,3.7,40.0,35.0,30,73,26,69,69,69,69,69,69
644,28,100.0,50.0,2.9,4.0,3.0,30,72,67,31,14,98,69,69,69
645,5,600.0,50.0,4.2,910.0,572.0,45,73,26,28,47,69,69,69,69
646,6,200.0,50.0,3.9,992.0,513.0,45,26,73,83,16,67,69,69,69
647,13,50.0,50.0,3.8,382.0,110.0,45,88,69,69,69,69,69,69,69
648,29,100.0,50.0,3.4,8.0,5.0,30,57,39,69,69,69,69,69,69
649,14,200.0,50.0,3.0,5.0,0.0,30,88,73,69,69,69,69,69,69
650,3,100.0,50.0,4.1,551.0,24.0,30,65,69,69,69,69,69,69,69
651,27,150.0,50.0,2.8,4.0,3.0,30,26,73,31,16,69,69,69,69
652,19,100.0,50.0,3.2,40.0,17.0,30,65,69,69,69,69,69,69,69
653,14,300.0,99.0,4.1,354.0,171.0,65,16,73,68,51,69,69,69,69
654,27,100.0,50.0,3.3,10.0,4.0,30,31,69,69,69,69,69,69,69
655,10,150.0,50.0,4.3,140.0,55.0,30,31,69,69,69,69,69,69,69
656,34,150.0,50.0,3.9,656.0,183.0,45,73,26,69,69,69,69,69,69
657,17,150.0,50.0,3.9,81.0,26.0,45,29,69,69,69,69,69,69,69
